Location,Average_Cost,Online_Order,Table_Booking,Rating,Votes,Reviews_Count,Cuisines,Delivery_Time,Popularity
Mumbai,250.0,No,Yes,3.0,318,,Fast Food,25,Low
Chennai,549.0,No,No,4.4,568,285.0,Chinese,28,High
Nashik,150.0,Yes,Yes,3.0,164,412.0,Fast Food,28,High
Surat,,Yes,No,4.4,397,485.0,Biryani,60,High
Surat,80.0,Yes,Yes,2.6,172,224.0,Cafe,25,Low
Pune,223.0,Yes,No,3.4,4774,372.0,Continental,47,Low
Bhopal,538.0,No,No,,798,416.0,Rajasthani,26,High
Bhopal,543.0,No,No,4.3,554,163.0,Chinese,32,High
Pune,132.0,Yes,Yes,4.4,65,482.0,Continental,30,Low
Nagpur,533.0,Yes,Yes,4.9,684,156.0,Seafood,27,High
Jaipur,134.0,No,Yes,2.9,709,260.0,North Indian,26,Low
Bhopal,538.0,No,No,,798,416.0,Rajasthani,26,High
Goa,155.0,No,No,3.8,57,133.0,Seafood,29,Low
Bhopal,171.0,No,No,3.7,671,557.0,Fast Food,51,High
Nagpur,181.0,Yes,Yes,2.7,733,531.0,Kerala,25,High
Mumbai,124.0,No,No,3.3,749,51.0,Biryani,40,Low
Mumbai,84.0,Yes,No,4.2,56,154.0,Gujarati,20,Low
Pune,448.0,Yes,Yes,4.8,837,154.0,Kerala,22,High
Hyderabad,108.0,Yes,Yes,3.5,254,,Street Food,53,High
Bangalore,492.0,No,Yes,4.6,581,215.0,Continental,147,High
Ahmedabad,300.0,Yes,Yes,4.4,522,,Biryani,34,High
Kochi,186.0,No,No,,221,329.0,Fast Food,41,Low
Bhopal,501.0,Yes,No,4.6,859,473.0,Gujarati,52,Low
Bangalore,249.0,Yes,No,4.8,423,118.0,Gujarati,40,Low
Goa,535.0,Yes,Yes,4.5,649,473.0,Gujarati,20,High
Chennai,154.0,Yes,No,2.7,531,572.0,Cafe,34,High
Kochi,,No,No,5.0,635,259.0,South Indian,31,High
Bhopal,538.0,No,No,,798,416.0,Rajasthani,26,High
Surat,94.0,No,No,2.6,755,458.0,Biryani,40,Low
Nashik,150.0,Yes,Yes,3.0,164,412.0,Fast Food,28,High
Surat,109.0,Yes,No,3.2,383,524.0,Street Food,56,Low
Hyderabad,142.0,Yes,Yes,2.6,529,108.0,Street Food,50,Low
Nashik,110.0,Yes,Yes,3.3,109,96.0,Kerala,139,Low
Goa,,Yes,Yes,3.0,541,,North Indian,25,Low
Kochi,180.0,No,Yes,2.8,738,529.0,Seafood,40,Low
Kochi,214.0,Yes,Yes,3.4,192,466.0,Fast Food,24,Low
Surat,173.0,No,No,3.3,550,595.0,South Indian,33,Low
Mumbai,130.0,No,No,2.5,223,280.0,Biryani,51,Low
Ahmedabad,106.0,Yes,No,2.5,668,337.0,Gujarati,50,Low
Nagpur,486.0,Yes,Yes,4.6,740,278.0,Rajasthani,23,High
Hyderabad,422.0,No,No,4.7,561,376.0,Seafood,32,High
Delhi,109.0,Yes,No,3.3,477,264.0,Gujarati,23,Low
Jaipur,94.0,Yes,Yes,3.1,795,569.0,Gujarati,56,High
Delhi,577.0,No,Yes,4.4,769,527.0,Continental,32,High
Kochi,143.0,No,Yes,2.8,220,576.0,Rajasthani,26,Low
Chennai,407.0,Yes,Yes,4.8,785,,Gujarati,30,High
Surat,203.0,Yes,Yes,3.2,445,466.0,North Indian,58,Low
Hyderabad,167.0,No,Yes,3.2,139,586.0,North Indian,29,Low
Delhi,447.0,Yes,Yes,4.6,647,520.0,South Indian,21,High
Surat,127.0,Yes,No,2.7,759,482.0,Street Food,46,Low
Jaipur,142.0,Yes,Yes,4.6,112,138.0,Fast Food,55,Low
Kochi,210.0,Yes,No,3.0,244,84.0,Rajasthani,25,Low
Mumbai,225.0,Yes,No,2.6,467,524.0,Gujarati,40,Low
Indore,369.0,Yes,Yes,4.7,593,561.0,Cafe,96,High
Surat,548.0,No,Yes,4.0,863,483.0,Fast Food,150,High
Indore,292.0,Yes,No,4.8,830,394.0,Continental,21,High
Surat,569.0,Yes,Yes,4.6,821,80.0,Continental,21,High
Bhopal,172.0,Yes,No,3.1,891,518.0,North Indian,22,Low
Nashik,444.0,Yes,Yes,5.0,658,540.0,Fast Food,30,High
Bhopal,517.0,No,Yes,4.4,634,509.0,Chinese,23,High
Kochi,481.0,Yes,No,4.6,737,322.0,Kerala,33,High
Kochi,115.0,Yes,Yes,,824,584.0,Fast Food,41,Low
Surat,91.0,Yes,No,3.3,444,198.0,Rajasthani,41,Low
Goa,488.0,No,No,4.8,557,392.0,South Indian,23,High
Hyderabad,546.0,No,No,4.1,605,298.0,Fast Food,32,Low
Kochi,202.0,Yes,Yes,2.6,157,158.0,North Indian,58,Low
Nashik,142.0,No,No,3.4,35,573.0,Gujarati,55,High
Delhi,81.0,No,Yes,2.8,840,405.0,Kerala,30,High
Chennai,200.0,No,No,2.9,565,229.0,Seafood,59,Low
Indore,363.0,No,Yes,4.9,644,295.0,Chinese,23,High
Ahmedabad,6734.0,No,No,3.2,165,127.0,North Indian,55,Low
Nagpur,244.0,No,Yes,2.9,616,36.0,Fast Food,20,Low
Nagpur,106.0,No,No,3.2,432,151.0,Kerala,48,Low
Bhopal,432.0,No,No,4.8,826,443.0,Cafe,33,High
Delhi,564.0,Yes,No,4.5,891,314.0,Continental,31,High
Nashik,204.0,Yes,Yes,3.6,486,544.0,Cafe,45,High
Bangalore,258.0,Yes,No,4.6,566,347.0,North Indian,24,High
Pune,536.0,No,No,4.6,723,446.0,Biryani,25,High
Hyderabad,401.0,No,No,4.4,664,101.0,Biryani,23,High
Chennai,295.0,No,No,4.8,598,555.0,Seafood,27,High
Goa,353.0,No,No,4.4,794,150.0,Street Food,27,High
Kochi,465.0,No,Yes,4.6,152,304.0,South Indian,30,High
Delhi,215.0,No,No,3.0,141,257.0,Fast Food,33,Low
Goa,454.0,No,No,4.5,781,581.0,Fast Food,105,High
Pune,201.0,Yes,Yes,2.7,366,289.0,Cafe,54,Low
Kochi,174.0,Yes,Yes,4.1,86,255.0,North Indian,52,Low
Bangalore,169.0,No,No,3.2,567,593.0,Continental,56,Low
Indore,317.0,No,No,4.5,699,164.0,South Indian,30,High
Jaipur,387.0,Yes,No,4.4,785,325.0,Gujarati,28,High
Mumbai,3759.0,No,No,4.5,674,208.0,Street Food,31,High
Goa,485.0,No,No,,567,423.0,Kerala,26,High
Bhopal,227.0,No,Yes,3.5,678,289.0,Seafood,32,Low
Indore,356.0,No,Yes,4.5,814,100.0,Kerala,27,High
Chennai,135.0,Yes,No,3.0,3482,459.0,South Indian,26,Low
Bhopal,393.0,Yes,Yes,4.4,596,297.0,Rajasthani,29,High
Goa,292.0,Yes,No,4.9,648,280.0,Chinese,21,High
Delhi,206.0,Yes,Yes,4.3,148,197.0,Kerala,48,Low
Ahmedabad,453.0,No,Yes,4.9,811,386.0,North Indian,35,Low
Delhi,443.0,Yes,Yes,4.3,523,267.0,North Indian,21,High
Delhi,545.0,No,Yes,4.6,708,570.0,Rajasthani,34,High
Surat,212.0,No,Yes,2.7,607,343.0,Street Food,36,Low
Indore,165.0,Yes,Yes,3.0,770,67.0,North Indian,25,Low
Nashik,177.0,No,Yes,3.4,140,39.0,Rajasthani,38,Low
Bangalore,106.0,No,No,3.1,134,386.0,Cafe,50,High
Bangalore,492.0,No,Yes,4.6,581,215.0,Continental,147,High
Bhopal,193.0,Yes,Yes,2.7,374,31.0,Kerala,21,Low
Surat,147.0,Yes,Yes,3.1,118,189.0,Seafood,41,Low
Delhi,219.0,Yes,Yes,2.7,519,599.0,Rajasthani,26,Low
Nashik,,No,No,2.6,504,185.0,Chinese,28,Low
Bhopal,153.0,No,Yes,2.6,307,599.0,Chinese,39,Low
Indore,120.0,Yes,No,2.8,35,361.0,South Indian,32,Low
Delhi,243.0,No,No,2.8,835,207.0,Biryani,36,Low
Jaipur,6833.0,No,Yes,3.3,733,405.0,Street Food,27,Low
Ahmedabad,179.0,Yes,No,2.7,152,194.0,Cafe,38,Low
Jaipur,494.0,No,No,3.7,464,335.0,Chinese,59,High
Jaipur,172.0,No,Yes,4.5,104,392.0,Rajasthani,21,Low
Kochi,137.0,No,No,3.1,613,31.0,Continental,30,Low
Kochi,367.0,Yes,Yes,4.9,587,426.0,Biryani,21,High
Jaipur,185.0,Yes,No,3.4,896,41.0,Street Food,41,Low
Nagpur,143.0,No,No,,538,89.0,Cafe,43,Low
Pune,450.0,Yes,No,4.3,773,127.0,Chinese,26,High
Mumbai,192.0,No,No,3.5,296,24.0,Gujarati,41,Low
Mumbai,579.0,Yes,No,3.6,308,295.0,South Indian,26,High
Chennai,154.0,Yes,No,2.7,531,572.0,Cafe,34,High
Goa,107.0,Yes,No,3.0,432,240.0,Fast Food,49,Low
Pune,214.0,Yes,Yes,4.5,2768,79.0,Fast Food,23,Low
Ahmedabad,212.0,No,No,3.0,388,105.0,Chinese,47,High
Surat,569.0,Yes,Yes,4.6,821,80.0,Continental,21,High
Chennai,193.0,No,No,4.7,39,335.0,North Indian,48,Low
Hyderabad,408.0,Yes,Yes,4.9,610,529.0,Cafe,26,High
Bhopal,237.0,No,Yes,2.6,60,101.0,Seafood,38,Low
Mumbai,119.0,Yes,Yes,4.6,35,358.0,Rajasthani,49,Low
Pune,212.0,Yes,No,2.8,527,588.0,Fast Food,48,Low
Indore,292.0,Yes,No,4.8,830,394.0,Continental,21,High
Hyderabad,232.0,Yes,No,3.1,493,478.0,Street Food,45,High
Hyderabad,258.0,Yes,Yes,4.5,445,421.0,Chinese,28,High
Ahmedabad,6235.0,Yes,Yes,3.4,334,109.0,Street Food,53,Low
Jaipur,248.0,No,Yes,3.5,659,127.0,Biryani,35,Low
Delhi,200.0,No,Yes,3.5,529,27.0,Biryani,29,Low
Nagpur,397.0,Yes,No,4.3,760,353.0,Biryani,21,High
Bangalore,135.0,No,Yes,3.4,620,468.0,Chinese,36,High
Indore,292.0,Yes,No,4.8,830,394.0,Continental,21,High
Mumbai,226.0,Yes,No,2.7,122,539.0,Street Food,44,Low
Nashik,416.0,No,Yes,4.7,679,584.0,Gujarati,33,High
Ahmedabad,159.0,No,No,4.2,142,121.0,Biryani,21,Low
Bangalore,177.0,No,No,3.5,690,491.0,Chinese,34,Low
Nagpur,100.0,Yes,Yes,3.3,389,246.0,Continental,21,Low
Kochi,234.0,Yes,Yes,3.5,310,256.0,Continental,21,Low
Indore,162.0,No,Yes,3.2,592,530.0,Gujarati,35,Low
Ahmedabad,4655.0,Yes,Yes,3.8,138,325.0,Continental,60,Low
Jaipur,232.0,No,No,4.6,148,135.0,Kerala,53,Low
Hyderabad,232.0,Yes,No,3.1,493,478.0,Street Food,45,High
Kochi,504.0,Yes,Yes,4.4,819,552.0,North Indian,34,High
Goa,254.0,No,Yes,5.0,436,527.0,Gujarati,31,High
Chennai,192.0,Yes,No,3.1,886,33.0,Biryani,33,Low
Kochi,165.0,Yes,No,2.9,125,294.0,Biryani,38,Low
Pune,227.0,No,No,,466,544.0,South Indian,38,Low
Bangalore,215.0,Yes,No,2.7,601,445.0,Street Food,43,High
Bangalore,,Yes,No,2.6,102,506.0,Cafe,60,High
Bhopal,122.0,Yes,No,2.7,424,482.0,Kerala,20,High
Chennai,548.0,No,No,4.9,754,89.0,Fast Food,29,High
Jaipur,420.0,No,Yes,4.7,409,46.0,Biryani,26,High
Delhi,88.0,Yes,No,2.9,103,174.0,Gujarati,45,Low
Hyderabad,135.0,No,Yes,3.0,215,147.0,Kerala,58,Low
Mumbai,200.0,No,Yes,,179,160.0,Continental,22,Low
Surat,6669.0,Yes,No,3.3,369,498.0,North Indian,46,Low
Nashik,138.0,Yes,Yes,2.7,169,592.0,Fast Food,55,High
Bhopal,360.0,No,Yes,4.4,723,299.0,South Indian,29,High
Kochi,87.0,No,No,4.1,112,349.0,Kerala,49,High
Goa,128.0,No,No,2.5,193,285.0,North Indian,55,Low
Indore,249.0,Yes,No,4.5,46,312.0,Fast Food,49,Low
Bangalore,250.0,Yes,Yes,2.6,544,226.0,South Indian,25,Low
Mumbai,383.0,No,No,3.6,346,338.0,North Indian,34,High
Bhopal,517.0,No,Yes,4.4,634,509.0,Chinese,23,High
Jaipur,162.0,Yes,Yes,2.7,813,588.0,Rajasthani,50,Low
Jaipur,196.0,No,Yes,2.6,2521,540.0,Continental,35,High
Surat,238.0,No,No,3.5,43,335.0,South Indian,60,Low
Kochi,600.0,Yes,Yes,4.4,604,249.0,Seafood,25,High
Mumbai,312.0,No,Yes,4.7,478,586.0,Continental,29,High
Indore,107.0,No,No,2.7,693,369.0,Street Food,20,Low
Pune,246.0,No,No,2.9,155,373.0,Fast Food,60,Low
Delhi,139.0,Yes,Yes,3.1,158,,South Indian,33,Low
Nashik,350.0,Yes,No,4.7,889,533.0,Kerala,26,High
Delhi,511.0,No,Yes,4.9,470,128.0,Biryani,20,High
Bhopal,556.0,Yes,No,4.6,569,529.0,Biryani,26,High
Chennai,208.0,Yes,No,3.5,479,508.0,Chinese,36,Low
Jaipur,162.0,No,Yes,5.0,123,170.0,Seafood,29,High
Mumbai,94.0,Yes,No,3.3,429,84.0,Street Food,48,Low
Pune,353.0,Yes,Yes,4.7,424,74.0,Chinese,23,High
Pune,253.0,No,No,4.7,673,390.0,Gujarati,29,High
Bangalore,120.0,Yes,Yes,2.6,713,291.0,Kerala,54,Low
Goa,353.0,No,No,4.4,794,150.0,Street Food,27,High
Indore,369.0,Yes,Yes,4.7,593,561.0,Cafe,96,High
Nashik,549.0,Yes,Yes,,189,103.0,North Indian,49,High
Surat,132.0,Yes,Yes,2.8,458,509.0,Continental,24,Low
Kochi,249.0,Yes,Yes,2.7,33,31.0,Chinese,42,Low
Ahmedabad,242.0,No,No,3.0,198,245.0,Chinese,24,Low
Surat,250.0,No,No,4.4,450,191.0,Kerala,35,High
Nashik,120.0,No,No,2.6,283,562.0,Seafood,39,Low
Nashik,164.0,Yes,Yes,2.5,175,264.0,North Indian,33,Low
Kochi,504.0,Yes,Yes,4.4,819,552.0,North Indian,34,High
Surat,160.0,No,No,2.9,623,78.0,Gujarati,48,Low
Kochi,361.0,No,Yes,4.9,644,206.0,Rajasthani,35,High
Pune,301.0,Yes,No,,625,145.0,Seafood,21,High
Hyderabad,218.0,No,No,3.4,369,165.0,Biryani,25,Low
Bangalore,119.0,Yes,Yes,3.1,595,332.0,Biryani,26,Low
Nagpur,204.0,Yes,No,3.5,184,103.0,North Indian,32,High
Ahmedabad,207.0,No,No,2.7,537,533.0,South Indian,41,High
Goa,574.0,No,No,4.4,782,462.0,Biryani,28,High
Jaipur,462.0,No,No,4.6,782,249.0,Continental,29,High
Bhopal,229.0,No,No,2.7,228,345.0,Seafood,51,Low
Ahmedabad,170.0,Yes,No,2.7,200,128.0,Gujarati,24,High
Surat,554.0,No,Yes,5.0,671,567.0,Continental,30,High
Goa,292.0,Yes,No,4.9,648,280.0,Chinese,21,High
Nashik,166.0,Yes,No,2.5,204,189.0,Biryani,38,Low
Indore,356.0,Yes,Yes,4.3,882,162.0,Kerala,24,High
Delhi,329.0,No,No,4.8,444,531.0,Cafe,29,Low
Goa,,No,No,2.8,814,137.0,Continental,25,Low
Surat,96.0,Yes,No,2.9,678,578.0,Rajasthani,27,Low
Goa,95.0,Yes,No,2.6,53,,Rajasthani,33,Low
Mumbai,197.0,Yes,Yes,3.6,54,75.0,Biryani,25,Low
Nagpur,157.0,No,No,3.9,33,413.0,Continental,50,Low
Nashik,152.0,Yes,Yes,3.7,96,,Continental,20,Low
Jaipur,289.0,Yes,No,4.8,711,215.0,Gujarati,103,High
Kochi,557.0,Yes,Yes,4.9,697,,North Indian,32,High
Chennai,206.0,Yes,No,2.6,104,,North Indian,30,Low
Goa,499.0,No,Yes,4.6,723,305.0,North Indian,30,High
Mumbai,408.0,Yes,Yes,4.3,475,539.0,Biryani,27,High
Hyderabad,232.0,Yes,No,3.1,493,478.0,Street Food,45,High
Pune,186.0,No,Yes,4.5,149,311.0,Kerala,25,Low
Nagpur,296.0,No,Yes,,526,488.0,Cafe,32,High
Nashik,328.0,Yes,No,4.8,470,377.0,North Indian,99,High
Kochi,140.0,No,Yes,,803,303.0,Rajasthani,44,Low
Kochi,235.0,No,No,2.6,640,464.0,Rajasthani,42,Low
Chennai,295.0,No,No,4.8,598,555.0,Seafood,27,High
Hyderabad,246.0,No,No,2.8,697,418.0,Chinese,21,Low
Chennai,169.0,Yes,No,2.6,668,566.0,Continental,47,Low
Indore,288.0,No,Yes,4.7,581,555.0,Street Food,26,High
Bhopal,242.0,No,Yes,3.2,657,469.0,South Indian,59,High
Goa,80.0,No,No,2.6,47,,South Indian,44,Low
Jaipur,143.0,No,No,2.6,281,104.0,Biryani,59,Low
Pune,450.0,Yes,No,4.3,773,127.0,Chinese,26,High
Pune,448.0,Yes,Yes,4.8,837,154.0,Kerala,22,High
Bhopal,172.0,No,No,3.4,48,372.0,South Indian,51,Low
Hyderabad,145.0,Yes,Yes,2.7,131,574.0,Seafood,30,Low
Nashik,,No,Yes,3.2,330,502.0,Fast Food,57,High
Surat,434.0,No,Yes,5.0,841,162.0,Street Food,35,High
Delhi,270.0,No,Yes,4.3,753,432.0,North Indian,32,High
Delhi,447.0,Yes,Yes,4.6,647,520.0,South Indian,21,High
Mumbai,356.0,No,Yes,4.9,723,287.0,Continental,20,High
Delhi,447.0,Yes,Yes,4.6,647,520.0,South Indian,21,High
Goa,203.0,Yes,Yes,3.0,200,224.0,Biryani,53,Low
Nashik,204.0,Yes,Yes,3.6,486,544.0,Cafe,45,High
Delhi,149.0,No,No,2.5,700,252.0,Gujarati,153,Low
Surat,,Yes,Yes,3.0,626,473.0,Fast Food,46,Low
Kochi,240.0,Yes,Yes,2.8,259,344.0,Chinese,55,Low
Bangalore,284.0,Yes,Yes,4.4,896,564.0,Kerala,20,High
Nashik,370.0,Yes,Yes,4.7,898,534.0,Seafood,33,High
Kochi,245.0,Yes,No,3.5,415,297.0,Kerala,34,Low
Pune,329.0,No,No,4.4,519,55.0,Cafe,26,High
Nashik,226.0,Yes,No,4.6,111,103.0,Street Food,46,Low
Pune,127.0,Yes,Yes,3.1,216,290.0,Fast Food,27,Low
Chennai,173.0,Yes,No,3.3,538,517.0,Cafe,20,Low
Indore,513.0,No,Yes,5.0,833,383.0,Cafe,22,High
Chennai,242.0,Yes,Yes,3.0,3361,,North Indian,25,Low
Nagpur,110.0,Yes,Yes,2.7,710,386.0,Kerala,50,High
Bhopal,203.0,No,No,3.4,355,490.0,Kerala,48,Low
Delhi,130.0,No,No,4.6,271,409.0,Fast Food,42,High
Mumbai,352.0,Yes,Yes,4.7,646,60.0,Seafood,35,High
Bangalore,167.0,Yes,Yes,2.7,819,401.0,Kerala,34,Low
Ahmedabad,140.0,Yes,No,2.5,3741,530.0,Chinese,54,Low
Goa,535.0,Yes,Yes,4.5,649,473.0,Gujarati,20,High
Pune,247.0,No,No,2.9,647,103.0,Rajasthani,53,Low
Nashik,444.0,Yes,Yes,5.0,658,540.0,Fast Food,30,High
Goa,485.0,No,No,,567,423.0,Kerala,26,High
Chennai,,No,No,3.0,212,92.0,Cafe,30,Low
Delhi,443.0,Yes,Yes,4.3,523,267.0,North Indian,21,High
Indore,363.0,No,Yes,4.9,644,295.0,Chinese,23,High
Nashik,398.0,No,Yes,4.4,661,119.0,Gujarati,22,High
Kochi,367.0,Yes,Yes,4.9,587,426.0,Biryani,21,High
Nashik,237.0,Yes,No,3.1,254,40.0,Fast Food,53,Low
Surat,300.0,No,Yes,4.3,593,26.0,Rajasthani,31,High
Kochi,259.0,Yes,No,4.3,811,441.0,Cafe,28,High
Kochi,189.0,Yes,No,3.1,526,429.0,Fast Food,59,Low
Ahmedabad,194.0,Yes,Yes,3.2,434,55.0,Kerala,52,Low
Nashik,163.0,Yes,Yes,2.6,190,302.0,Fast Food,30,Low
Surat,176.0,Yes,Yes,3.3,895,56.0,South Indian,27,Low
Jaipur,153.0,Yes,No,3.1,121,289.0,Biryani,57,Low
Kochi,227.0,Yes,Yes,2.8,803,255.0,North Indian,57,Low
Jaipur,182.0,No,Yes,3.5,107,254.0,South Indian,26,Low
Nagpur,429.0,Yes,Yes,4.9,585,402.0,South Indian,112,High
Ahmedabad,369.0,No,Yes,4.9,767,108.0,Fast Food,23,High
Chennai,5966.0,No,No,4.9,608,496.0,Rajasthani,21,High
Indore,117.0,No,No,2.9,55,49.0,Gujarati,46,Low
Goa,89.0,Yes,Yes,3.3,521,528.0,Chinese,21,Low
Ahmedabad,486.0,No,Yes,4.8,636,597.0,South Indian,21,High
Nashik,111.0,No,No,2.8,60,540.0,Biryani,60,High
Surat,203.0,Yes,Yes,2.9,95,59.0,Street Food,55,Low
Goa,454.0,No,No,4.5,781,581.0,Fast Food,105,High
Hyderabad,373.0,No,No,4.6,694,29.0,Street Food,27,High
Kochi,309.0,No,No,4.8,425,249.0,Gujarati,30,High
Mumbai,82.0,Yes,No,3.1,249,243.0,South Indian,43,Low
Jaipur,494.0,No,No,3.7,464,335.0,Chinese,59,High
Nagpur,208.0,Yes,Yes,3.0,194,562.0,Cafe,34,Low
Bangalore,284.0,Yes,Yes,4.4,896,564.0,Kerala,20,High
Bhopal,242.0,No,Yes,3.2,657,469.0,South Indian,59,High
Ahmedabad,241.0,Yes,No,3.3,91,229.0,Rajasthani,22,Low
Chennai,477.0,Yes,No,4.9,493,249.0,South Indian,31,High
Nashik,137.0,No,Yes,2.8,776,251.0,Fast Food,41,Low
Bangalore,215.0,Yes,No,2.7,601,445.0,Street Food,43,High
Chennai,5966.0,No,No,4.9,608,496.0,Rajasthani,21,High
Indore,320.0,Yes,Yes,4.6,594,451.0,South Indian,35,High
Nagpur,111.0,Yes,Yes,3.0,2731,109.0,Continental,55,Low
Kochi,139.0,Yes,Yes,4.8,125,344.0,Cafe,49,Low
Mumbai,152.0,Yes,Yes,3.2,140,130.0,North Indian,58,Low
Nashik,258.0,No,Yes,4.8,705,,South Indian,21,High
Pune,301.0,Yes,No,,625,145.0,Seafood,21,High
Nagpur,533.0,Yes,Yes,4.9,684,156.0,Seafood,27,High
Bangalore,267.0,No,No,4.5,671,539.0,Continental,21,High
Pune,194.0,Yes,Yes,2.9,900,543.0,Street Food,25,Low
Mumbai,467.0,Yes,No,4.0,292,155.0,Fast Food,44,High
Chennai,154.0,Yes,No,2.7,531,572.0,Cafe,34,High
Nashik,444.0,Yes,Yes,5.0,658,540.0,Fast Food,30,High
Nagpur,307.0,No,No,5.0,728,431.0,Biryani,25,High
Chennai,407.0,Yes,Yes,4.8,785,,Gujarati,30,High
Delhi,511.0,No,Yes,4.9,470,128.0,Biryani,20,High
Indore,145.0,Yes,Yes,2.5,285,87.0,Street Food,40,Low
Mumbai,383.0,No,No,3.6,346,338.0,North Indian,34,High
Chennai,414.0,No,No,4.6,731,120.0,North Indian,34,High
Kochi,557.0,Yes,Yes,4.9,697,,North Indian,32,High
Jaipur,130.0,No,No,2.6,592,553.0,Chinese,125,Low
Nagpur,150.0,Yes,Yes,4.4,123,482.0,Seafood,46,Low
Bhopal,451.0,No,No,4.6,744,399.0,Cafe,30,High
Ahmedabad,82.0,No,Yes,2.8,900,158.0,Biryani,32,Low
Chennai,295.0,No,No,4.8,598,555.0,Seafood,27,High
Nashik,338.0,No,No,4.3,709,435.0,Continental,30,High
Bhopal,360.0,No,Yes,4.4,723,299.0,South Indian,29,High
Nashik,416.0,No,Yes,4.7,679,584.0,Gujarati,33,High
Jaipur,175.0,Yes,Yes,3.4,94,394.0,North Indian,52,Low
Ahmedabad,144.0,Yes,Yes,4.9,721,424.0,Kerala,39,High
Surat,354.0,No,Yes,,569,244.0,Fast Food,25,High
Ahmedabad,197.0,No,Yes,3.0,654,485.0,Gujarati,31,Low
Nashik,102.0,No,Yes,3.4,118,590.0,Fast Food,32,Low
Nagpur,136.0,No,No,2.6,342,,Kerala,153,Low
Delhi,345.0,Yes,Yes,4.4,579,,Kerala,44,High
Ahmedabad,300.0,Yes,Yes,4.4,522,,Biryani,34,High
Bhopal,122.0,Yes,No,2.7,424,482.0,Kerala,20,High
Delhi,564.0,Yes,No,4.5,891,314.0,Continental,31,High
Bangalore,209.0,Yes,Yes,3.0,318,195.0,Street Food,54,Low
Indore,209.0,No,Yes,3.5,264,421.0,North Indian,59,High
Indore,448.0,Yes,Yes,4.8,730,259.0,Kerala,20,High
Indore,82.0,No,Yes,,410,400.0,Chinese,29,Low
Delhi,242.0,Yes,Yes,3.5,661,293.0,Cafe,31,Low
Chennai,160.0,No,Yes,2.5,408,447.0,Kerala,35,Low
Kochi,217.0,Yes,Yes,3.0,674,238.0,Biryani,47,Low
Bangalore,239.0,No,Yes,3.0,301,68.0,Biryani,39,Low
Bangalore,127.0,No,Yes,3.1,139,,South Indian,45,Low
Delhi,345.0,Yes,Yes,4.4,579,,Kerala,44,High
Mumbai,159.0,Yes,No,3.1,108,246.0,Kerala,60,Low
Kochi,259.0,Yes,No,4.3,811,441.0,Cafe,28,High
Pune,154.0,No,Yes,2.9,816,349.0,Rajasthani,40,Low
Goa,574.0,No,No,4.4,782,462.0,Biryani,28,High
Mumbai,408.0,Yes,Yes,4.3,475,539.0,Biryani,27,High
Jaipur,289.0,Yes,No,4.8,711,215.0,Gujarati,103,High
Goa,172.0,No,Yes,2.7,392,302.0,Seafood,35,Low
Surat,223.0,No,Yes,3.4,129,64.0,South Indian,51,Low
Kochi,297.0,Yes,No,4.9,653,265.0,Continental,30,High
Jaipur,361.0,No,No,3.8,455,201.0,Kerala,46,High
Mumbai,131.0,Yes,Yes,4.5,141,376.0,Fast Food,30,Low
Goa,202.0,Yes,Yes,2.5,352,108.0,Chinese,21,Low
Bhopal,393.0,Yes,Yes,4.4,596,297.0,Rajasthani,29,High
Goa,120.0,Yes,No,4.1,62,550.0,Biryani,60,Low
Pune,167.0,Yes,No,3.1,633,304.0,Rajasthani,20,Low
Bhopal,538.0,No,No,,798,416.0,Rajasthani,26,High
Bangalore,174.0,No,Yes,3.9,97,293.0,Seafood,51,Low
Goa,372.0,Yes,Yes,4.9,446,340.0,Rajasthani,25,High
Nagpur,,No,Yes,3.6,689,262.0,Street Food,51,High
Indore,148.0,Yes,Yes,3.4,202,518.0,Gujarati,29,Low
Bangalore,149.0,Yes,No,2.8,3893,299.0,South Indian,44,Low
Nashik,150.0,Yes,Yes,3.0,164,412.0,Fast Food,28,High
Bangalore,492.0,No,Yes,4.6,581,215.0,Continental,147,High
Delhi,190.0,Yes,No,3.1,394,410.0,Fast Food,60,Low
Surat,569.0,Yes,Yes,4.6,821,80.0,Continental,21,High
Pune,106.0,Yes,No,,772,194.0,Seafood,39,Low
Bhopal,271.0,No,No,4.9,676,419.0,South Indian,30,High
Jaipur,84.0,Yes,Yes,2.6,582,,Biryani,35,Low
Delhi,486.0,No,Yes,4.3,514,90.0,Cafe,32,High
Mumbai,127.0,Yes,Yes,2.6,763,422.0,Seafood,38,Low
Hyderabad,217.0,No,No,2.7,784,401.0,Seafood,24,Low
Ahmedabad,224.0,Yes,Yes,3.1,718,574.0,Biryani,46,Low
Surat,248.0,No,No,3.3,434,,North Indian,59,Low
Nashik,163.0,Yes,Yes,2.6,856,277.0,South Indian,58,Low
Ahmedabad,129.0,Yes,No,2.8,636,99.0,Chinese,54,Low
Nagpur,169.0,Yes,No,2.7,435,421.0,Chinese,30,Low
Jaipur,85.0,Yes,No,3.5,56,285.0,Fast Food,138,Low
Jaipur,132.0,No,No,3.3,716,44.0,Seafood,30,Low
Kochi,488.0,No,Yes,4.3,733,67.0,Chinese,23,High
Surat,202.0,No,No,2.9,169,303.0,Chinese,55,Low
Surat,470.0,Yes,Yes,4.9,774,231.0,South Indian,26,High
Kochi,,No,No,5.0,635,259.0,South Indian,31,High
